Company Name,Symbol,Report URL 2022-2023,Report URL 2021-2022,Report URL 2020-2021,Report URL 2019-2020,Report URL 2018-2019
Jocil Limited,JOCIL,https://nsearchives.nseindia.com/annual_reports/AR_22958_JOCIL_2022_2023_26082023101315_08262023105400.zip,https://nsearchives.nseindia.com/annual_reports/AR_20919_JOCIL_2021_2022_29082022123357_08292022130005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18832_JOCIL_2020_2021_23082021165317_23082021170003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16911_JOCIL_2019_2020_27082020103300_27082020110001.zip,https://nsearchives.nseindia.com/annual_reports/AR_15368_JOCIL_2018_2019_26082019165325_26082019170007.zip
Jindal Poly Investment and FiNaNce Company Limited,JPOLYINVST,https://nsearchives.nseindia.com/annual_reports/AR_23605_JPOLYINVST_2022_2023_06092023000345_09062023070019.zip,https://nsearchives.nseindia.com/annual_reports/AR_21628_JPOLYINVST_2021_2022_07092022180419.zip,https://nsearchives.nseindia.com/annual_reports/AR_19664_JPOLYINVST_2020_2021_07092021201533.zip,https://nsearchives.nseindia.com/annual_reports/AR_17534_JPOLYINVST_2019_2020_07092020175644_07092020180012.zip,https://nsearchives.nseindia.com/annual_reports/AR_15664_JPOLYINVST_2018_2019_03092019165224_03092019170022.zip
Jaiprakash Power Ventures Limited,JPPOWER,https://nsearchives.nseindia.com/annual_reports/AR_23376_JPPOWER_2022_2023_04092023164602_09042023170029.zip,https://nsearchives.nseindia.com/annual_reports/AR_21169_JPPOWER_2021_2022_03092022103230_09032022110025.zip,https://nsearchives.nseindia.com/annual_reports/AR_19322_JPPOWER_2020_2021_04092021113824_09042021120008.zip,https://nsearchives.nseindia.com/annual_reports/AR_17194_JPPOWER_2019_2020_03092020155235_03092020160004.zip,https://nsearchives.nseindia.com/annual_reports/AR_15384_JPPOWER_2018_2019_27082019103610_27082019110004.zip
Jindal Stainless Limited,JSL,https://nsearchives.nseindia.com/annual_reports/AR_23160_JSL_2022_2023_31082023190121_08312023200012.zip,https://nsearchives.nseindia.com/annual_reports/AR_21705_JSL_2021_2022_08092022155243_09082022160011.zip,https://nsearchives.nseindia.com/annual_reports/AR_18893_JSL_2020_2021_25082021161154_25082021170004.zip,https://nsearchives.nseindia.com/annual_reports/AR_16595_JSL_2019_2020_29072020185506.zip,https://nsearchives.nseindia.com/annual_reports/AR_15192_JSL_2018_2019_10082019181136_10082019190004.zip
JSW Energy Limited,JSWENERGY,https://nsearchives.nseindia.com/annual_reports/AR_21991_JSWENERGY_2022_2023_08062023223912_06092023070003.zip,https://nsearchives.nseindia.com/annual_reports/AR_19945_JSWENERGY_2021_2022_23052022210959_05232022220004.zip,https://nsearchives.nseindia.com/annual_reports/AR_18391_JSWENERGY_2020_2021_13072021233611_14072021070006.zip,https://nsearchives.nseindia.com/annual_reports/AR_16519_JSWENERGY_2019_2020_20072020225117_20072020230003.zip,https://nsearchives.nseindia.com/annual_reports/AR_14990_JSWENERGY_2018_2019_20072019173721.zip
JSW Holdings Limited,JSWHL,https://nsearchives.nseindia.com/annual_reports/AR_22280_JSWHL_2022_2023_11072023122111_07112023130004.zip,https://nsearchives.nseindia.com/annual_reports/AR_20148_JSWHL_2021_2022_30062022145919_06302022150003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18764_JSWHL_2020_2021_18082021174212_18082021180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16396_JSWHL_2019_2020_07072020211843_07072020220002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14747_JSWHL_2018_2019_06072019160909_06072019170008.zip
Jubilant Foodworks Limited,JUBLFOOD,https://nsearchives.nseindia.com/annual_reports/AR_22653_JUBLFOOD_2022_2023_04082023212727_08042023220000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21318_JUBLFOOD_2021_2022_05092022131354_09052022140005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18824_JUBLFOOD_2020_2021_23082021131612_23082021140001.zip,https://nsearchives.nseindia.com/annual_reports/AR_16834_JUBLFOOD_2019_2020_22082020113100_22082020120004.zip,https://nsearchives.nseindia.com/annual_reports/AR_15387_JUBLFOOD_2018_2019_27082019130129_27082019140003.zip
Just Dial Limited,JUSTDIAL,https://nsearchives.nseindia.com/annual_reports/AR_22902_JUSTDIAL_2022_2023_23082023221149_08242023070003.zip,https://nsearchives.nseindia.com/annual_reports/AR_21685_JUSTDIAL_2021_2022_07092022224058_09082022070003.zip,https://nsearchives.nseindia.com/annual_reports/AR_19760_JUSTDIAL_2020_2021_08092021212120_09082021220003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17580_JUSTDIAL_2019_2020_07092020222601_07092020230003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15645_JUSTDIAL_2018_2019_03092019145438_03092019150003.zip
Jupiter Wagons Limited,JWL,https://nsearchives.nseindia.com/annual_reports/AR_22950_JWL_2022_2023_25082023191829_08252023200012.zip,https://nsearchives.nseindia.com/annual_reports/AR_21236_JWL_2021_2022_03092022175146_09032022180016.zip,https://nsearchives.nseindia.com/annual_reports/AR_19425_CEBBCO_2020_2021_05092021141826_09052021150002.zip,https://nsearchives.nseindia.com/annual_reports/AR_17053_CEBBCO_2019_2020_01092020113300_01092020120002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15795_CEBBCO_2018_2019_05092019162810_05092019170004.zip
Jyothy Labs Limited,JYOTHYLAB,https://nsearchives.nseindia.com/annual_reports/AR_22083_JYOTHYLAB_2022_2023_27062023185728_06272023190001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20150_JYOTHYLAB_2021_2022_30062022165919_06302022170004.zip,https://nsearchives.nseindia.com/annual_reports/AR_18264_JYOTHYLAB_2020_2021_03072021184410_03072021190007.zip,https://nsearchives.nseindia.com/annual_reports/AR_16453_JYOTHYLAB_2019_2020_14072020190713_14072020200002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14611_JYOTHYLAB_2018_2019_27062019150328_27062019160009.zip
Jyoti Structures Limited,JYOTISTRUC,https://nsearchives.nseindia.com/annual_reports/AR_22101_JYOTISTRUC_2022_2023_28062023181221_06282023190002.zip,https://nsearchives.nseindia.com/annual_reports/AR_21724_JYOTISTRUC_2021_2022_08092022180712.zip,https://nsearchives.nseindia.com/annual_reports/AR_18819_JYOTISTRUC_2020_2021_21082021234552_22082021070002.zip,https://nsearchives.nseindia.com/annual_reports/AR_18088_JYOTISTRUC_2019_2020_24052021161927_24052021170009.zip,https://nsearchives.nseindia.com/annual_reports/AR_18046_JYOTISTRUC_2018_2019_14012021232841_15012021070009.zip
Kabra Extrusion Technik Limited,KABRAEXTRU,https://nsearchives.nseindia.com/annual_reports/AR_22111_KABRAEXTRU_2022_2023_29062023203605_06292023210000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21005_KABRAEXTRU_2021_2022_01092022144838_09012022150003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18332_KABRAEXTRU_2020_2021_08072021163127_08072021170013.zip,https://nsearchives.nseindia.com/annual_reports/AR_16853_KABRAEXTRU_2019_2020_24082020163357_24082020170003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16092_KABRAEXTRU_2018_2019_27092019174543_27092019180006.zip
Kajaria Ceramics Limited,KAJARIACER,https://nsearchives.nseindia.com/annual_reports/AR_22784_KAJARIACER_2022_2023_17082023140944_08172023150001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20990_KAJARIACER_2021_2022_31082022131825_08312022140001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19883_KAJARIACER_2020_2021_17122021120918_12172021130003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17244_KAJARIACER_2019_2020_04092020134314_04092020140003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15086_KAJARIACER_2018_2019_01082019170602_01082019180005.zip
Kakatiya Cement Sugar & Industries Limited,KAKATCEM,https://nsearchives.nseindia.com/annual_reports/AR_23044_KAKATCEM_2022_2023_29082023125519_08292023130011.zip,https://nsearchives.nseindia.com/annual_reports/AR_20617_KAKATCEM_2021_2022_05082022163334_08052022170005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18671_KAKATCEM_2020_2021_09082021171456_09082021180001.zip,https://nsearchives.nseindia.com/annual_reports/AR_16753_KAKATCEM_2019_2020_17082020125134_17082020130002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14546_KAKATCEM_2018_2019_17062019175648_17062019180004.zip
Kalyani Commercials Limited,KALYANI,https://nsearchives.nseindia.com/annual_reports/AR_23297_KALYANI_2022_2023_02092023182239_09022023190003.zip,https://nsearchives.nseindia.com/annual_reports/AR_20987_KALYANI_2021_2022_31082022110304_08312022120005.zip,https://nsearchives.nseindia.com/annual_reports/AR_19385_KALYANI_2020_2021_04092021185932_09042021190019.zip,https://nsearchives.nseindia.com/annual_reports/AR_17654_KALYANI_2019_2020_08092020190744_08092020200003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15159_KALYANI_2018_2019_07082019212439_07082019220004.zip
Kalyani Forge Limited,KALYANIFRG,https://nsearchives.nseindia.com/annual_reports/AR_23018_KALYANIFRG_2022_2023_28082023191314_08282023200003.zip,https://nsearchives.nseindia.com/annual_reports/AR_20499_KALYANIFRG_2021_2022_27072022185158_07272022190005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18499_KALYANIFRG_2020_2021_22072021193815_22072021200004.zip,https://nsearchives.nseindia.com/annual_reports/AR_17162_KALYANIFRG_2019_2020_02092020191705_02092020200004.zip,https://nsearchives.nseindia.com/annual_reports/AR_14699_KALYANIFRG_2018_2019_04072019154204_04072019160012.zip
Kamat Hotels (India) Limited,KAMATHOTEL,https://nsearchives.nseindia.com/annual_reports/AR_23153_KAMATHOTEL_2022_2023_31082023182833_08312023190034.zip,https://nsearchives.nseindia.com/annual_reports/AR_21356_KAMATHOTEL_2021_2022_05092022164840.zip,https://nsearchives.nseindia.com/annual_reports/AR_19192_KAMATHOTEL_2020_2021_02092021171104_09022021180008.zip,https://nsearchives.nseindia.com/annual_reports/AR_17498_KAMATHOTEL_2019_2020_07092020141303_07092020150006.zip,https://nsearchives.nseindia.com/annual_reports/AR_15315_KAMATHOTEL_2018_2019_23082019124749_23082019130011.zip
Kamdhenu Limited,KAMDHENU,https://nsearchives.nseindia.com/annual_reports/AR_22577_KAMDHENU_2022_2023_31072023192542_07312023200000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20217_KAMDHENU_2021_2022_05072022160233_07052022170004.zip,https://nsearchives.nseindia.com/annual_reports/AR_18964_KAMDHENU_2020_2021_27082021160809_08272021211511.zip,https://nsearchives.nseindia.com/annual_reports/AR_17474_KAMDHENU_2019_2020_06092020220918_06092020230002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16127_KAMDHENU_2018_2019_04102019164438_04102019170003.zip
KaNaNi Industries Limited,KANANIIND,https://nsearchives.nseindia.com/annual_reports/AR_22785_KANANIIND_2022_2023_17082023142655_08172023150011.zip,https://nsearchives.nseindia.com/annual_reports/AR_20725_KANANIIND_2021_2022_17082022120547_08172022130002.zip,https://nsearchives.nseindia.com/annual_reports/AR_19472_KANANIIND_2020_2021_06092021151300_09062021160002.zip,https://nsearchives.nseindia.com/annual_reports/AR_17185_KANANIIND_2019_2020_03092020124538_03092020130004.zip,https://nsearchives.nseindia.com/annual_reports/AR_15784_KANANIIND_2018_2019_05092019145046_05092019150005.zip
Kanoria Chemicals & Industries Limited,KANORICHEM,https://nsearchives.nseindia.com/annual_reports/AR_22770_KANORICHEM_2022_2023_16082023162501_08162023170000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20642_KANORICHEM_2021_2022_06082022171008_08062022180005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18842_KANORICHEM_2020_2021_23082021193332_23082021200005.zip,https://nsearchives.nseindia.com/annual_reports/AR_16805_KANORICHEM_2019_2020_20082020174929_20082020180002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15163_KANORICHEM_2018_2019_08082019153541_08082019160004.zip
Kansai Nerolac Paints Limited,KANSAINER,https://nsearchives.nseindia.com/annual_reports/AR_21963_KANSAINER_2022_2023_03062023112948_06032023120000.zip,https://nsearchives.nseindia.com/annual_reports/AR_19965_KANSAINER_2021_2022_31052022200152_05312022210003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18107_KANSAINER_2020_2021_02062021105311_02062021110006.zip,https://nsearchives.nseindia.com/annual_reports/AR_16262_KANSAINER_2019_2020_29052020145614_29052020150002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14490_KANSAINER_2018_2019_28052019134613_28052019180009.zip
Karma Energy Limited,KARMAENG,https://nsearchives.nseindia.com/annual_reports/AR_22160_KARMAENG_2022_2023_04072023132307_07042023140000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20246_KARMAENG_2021_2022_06072022120154_07062022130005.zip,https://nsearchives.nseindia.com/annual_reports/AR_19246_KARMAENG_2020_2021_03092021144255.zip,https://nsearchives.nseindia.com/annual_reports/AR_17858_KARMAENG_2019_2020_28112020121516_01122020170122.zip,https://nsearchives.nseindia.com/annual_reports/AR_14846_KARMAENG_2018_2019_12072019174135_12072019180006.zip
Karur Vysya Bank Limited,KARURVYSYA,https://nsearchives.nseindia.com/annual_reports/AR_22604_KARURVYSYA_2022_2023_01082023194625_08012023200000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20340_KARURVYSYA_2021_2022_12072022210531_07122022220004.zip,https://nsearchives.nseindia.com/annual_reports/AR_18467_KARURVYSYA_2020_2021_19072021215550_19072021220006.zip,https://nsearchives.nseindia.com/annual_reports/AR_17034_KARURVYSYA_2019_2020_31082020183211_31082020190008.zip,https://nsearchives.nseindia.com/annual_reports/AR_14574_KARURVYSYA_2018_2019_22062019162412_22062019170007.zip
Kaushalya Infrastructure Development Corporation Limited,KAUSHALYA,https://nsearchives.nseindia.com/annual_reports/AR_23255_KAUSHALYA_2022_2023_02092023123427_09022023130000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21118_KAUSHALYA_2021_2022_02092022181348_09022022190012.zip,https://nsearchives.nseindia.com/annual_reports/AR_19237_KAUSHALYA_2020_2021_03092021124618_09032021130011.zip,https://nsearchives.nseindia.com/annual_reports/AR_17404_KAUSHALYA_2019_2020_05092020174345_05092020180005.zip,https://nsearchives.nseindia.com/annual_reports/AR_15781_KAUSHALYA_2018_2019_05092019130108_05092019140012.zip
Kavveri Telecom Products Limited,KAVVERITEL,https://nsearchives.nseindia.com/annual_reports/AR_23794_KAVVERITEL_2022_2023_07092023185920_09072023190029.zip,https://nsearchives.nseindia.com/annual_reports/AR_21759_KAVVERITEL_2021_2022_08092022213619_09082022220001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19660_KAVVERITEL_2020_2021_07092021195449_09072021200015.zip,https://nsearchives.nseindia.com/annual_reports/AR_17997_KAVVERITEL_2019_2020_09122020155542_09122020160007.zip,https://nsearchives.nseindia.com/annual_reports/AR_15929_KAVVERITEL_2018_2019_07092019134202_07092019140008.zip
Kaya Limited,KAYA,https://nsearchives.nseindia.com/annual_reports/AR_23943_KAYA_2022_2023_17102023174754_10172023180001.zip,https://nsearchives.nseindia.com/annual_reports/AR_21825_KAYA_2021_2022_10102022170350_10102022180001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19530_KAYA_2020_2021_06092021194503_09062021200016.zip,https://nsearchives.nseindia.com/annual_reports/AR_17334_KAYA_2019_2020_04092020224648_04092020230005.zip,https://nsearchives.nseindia.com/annual_reports/AR_14760_KAYA_2018_2019_08072019153024_08072019160009.zip
KCP Limited,KCP,https://nsearchives.nseindia.com/annual_reports/AR_22494_KCP_2022_2023_24072023182354_07242023190002.zip,https://nsearchives.nseindia.com/annual_reports/AR_20406_KCP_2021_2022_18072022095828_07182022100002.zip,https://nsearchives.nseindia.com/annual_reports/AR_18702_KCP_2020_2021_11082021183600_11082021190004.zip,https://nsearchives.nseindia.com/annual_reports/AR_16727_KCP_2019_2020_13082020181545_13082020190002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15138_KCP_2018_2019_06082019104322_06082019110002.zip
KDDL Limited,KDDL,https://nsearchives.nseindia.com/annual_reports/AR_23826_KDDL_2022_2023_07092023230751_09082023070011.zip,https://nsearchives.nseindia.com/annual_reports/AR_21433_KDDL_2021_2022_05092022224305_09062022070023.zip,https://nsearchives.nseindia.com/annual_reports/AR_19549_KDDL_2020_2021_06092021224356_09062021230017.zip,https://nsearchives.nseindia.com/annual_reports/AR_17118_KDDL_2019_2020_01092020232649_02092020070005.zip,https://nsearchives.nseindia.com/annual_reports/AR_15248_KDDL_2018_2019_18082019234831_19082019070003.zip
KEC International Limited,KEC,https://nsearchives.nseindia.com/annual_reports/AR_22320_KEC_2022_2023_13072023153854_07132023160001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20012_KEC_2021_2022_06062022162831_06062022170006.zip,https://nsearchives.nseindia.com/annual_reports/AR_18364_KEC_2020_2021_12072021162437_12072021170005.zip,https://nsearchives.nseindia.com/annual_reports/AR_16452_KEC_2019_2020_14072020121033_14072020130002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14597_KEC_2018_2019_26062019174805_26062019180009.zip
Kirloskar Electric Company Limited,KECL,https://nsearchives.nseindia.com/annual_reports/AR_22474_KECL_2022_2023_21072023181410_07212023190005.zip,https://nsearchives.nseindia.com/annual_reports/AR_21158_KECL_2021_2022_03092022094554_09032022100007.zip,https://nsearchives.nseindia.com/annual_reports/AR_18888_KECL_2020_2021_25082021144424_25082021150002.zip,https://nsearchives.nseindia.com/annual_reports/AR_17617_KECL_2019_2020_08092020154612_08092020160003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16247_KECL_2018_2019_04042020130214_04042020140002.zip
DSJ Keep Learning Limited,KEEPLEARN,https://nsearchives.nseindia.com/annual_reports/AR_23349_KEEPLEARN_2022_2023_04092023125259_09042023130003.zip,https://nsearchives.nseindia.com/annual_reports/AR_21330_KEEPLEARN_2021_2022_05092022142804_09052022150003.zip,https://nsearchives.nseindia.com/annual_reports/AR_19065_DALALSTCOM_2020_2021_31082021152843_08312021160005.zip,https://nsearchives.nseindia.com/annual_reports/AR_17496_DALALSTCOM_2019_2020_07092020134433_07092020140009.zip,https://nsearchives.nseindia.com/annual_reports/AR_15900_DALALSTCOM_2018_2019_06092019192740_06092019200016.zip
KEI Industries Limited,KEI,https://nsearchives.nseindia.com/annual_reports/AR_22709_KEI_2022_2023_09082023204243_08092023210000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21815_KEI_2021_2022_29092022124837_09292022130001.zip,https://nsearchives.nseindia.com/annual_reports/AR_18720_KEI_2020_2021_13082021175429_13082021190002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16775_KEI_2019_2020_18082020215356_18082020220002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15339_KEI_2018_2019_23082019185852_23082019190006.zip
Kellton Tech Solutions Limited,KELLTONTEC,https://nsearchives.nseindia.com/annual_reports/AR_23867_KELLTONTEC_2022_2023_08092023192209_09082023200002.zip,https://nsearchives.nseindia.com/annual_reports/AR_21709_KELLTONTEC_2021_2022_08092022163516_09082022170011.zip,https://nsearchives.nseindia.com/annual_reports/AR_19121_KELLTONTEC_2020_2021_01092021161536_09012021170002.zip,https://nsearchives.nseindia.com/annual_reports/AR_17329_KELLTONTEC_2019_2020_04092020214719_04092020220005.zip,https://nsearchives.nseindia.com/annual_reports/AR_15715_KELLTONTEC_2018_2019_04092019124247_04092019130010.zip
Kernex Microsystems (India) Limited,KERNEX,https://nsearchives.nseindia.com/annual_reports/AR_23883_KERNEX_2022_2023_08092023210437_09082023220000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21765_KERNEX_2021_2022_08092022222246_09092022070003.zip,https://nsearchives.nseindia.com/annual_reports/AR_19583_KERNEX_2020_2021_07092021151736_09072021160018.zip,https://nsearchives.nseindia.com/annual_reports/AR_17613_KERNEX_2019_2020_08092020151500_08092020154453.zip,https://nsearchives.nseindia.com/annual_reports/AR_15901_KERNEX_2018_2019_06092019193109_06092019200017.zip
Keynote FiNaNcial Services Limited,KEYFINSERV,,https://nsearchives.nseindia.com/annual_reports/AR_21199_KEYFINSERV_2021_2022_03092022135408.zip,https://nsearchives.nseindia.com/annual_reports/AR_19184_KEYFINSERV_2020_2021_02092021161207_09022021170005.zip,https://nsearchives.nseindia.com/annual_reports/AR_17279_KEYFINSERV_2019_2020_04092020172839_04092020180002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14916_KEYFINSERV_2018_2019_16072019185308_16072019190013.zip
Khadim India Limited,KHADIM,https://nsearchives.nseindia.com/annual_reports/AR_23030_KHADIM_2022_2023_28082023232249_08292023070004.zip,https://nsearchives.nseindia.com/annual_reports/AR_20995_KHADIM_2021_2022_31082022224016_09012022070001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19554_KHADIM_2020_2021_06092021232933_09072021070014.zip,https://nsearchives.nseindia.com/annual_reports/AR_17173_KHADIM_2019_2020_02092020232749_03092020070005.zip,https://nsearchives.nseindia.com/annual_reports/AR_14866_KHADIM_2018_2019_12072019220843_12072019230003.zip
Khaitan (India) Limited,KHAITANLTD,https://nsearchives.nseindia.com/annual_reports/AR_23225_KHAITANLTD_2022_2023_01092023194046_09012023200011.zip,https://nsearchives.nseindia.com/annual_reports/AR_20992_KHAITANLTD_2021_2022_31082022161529_08312022170001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19289_KHAITANLTD_2020_2021_03092021181906_09032021190025.zip,https://nsearchives.nseindia.com/annual_reports/AR_17286_KHAITANLTD_2019_2020_04092020174914_04092020180008.zip,https://nsearchives.nseindia.com/annual_reports/AR_16072_KHAITANLTD_2018_2019_27092019134113_27092019140006.zip
Khandwala Securities Limited,KHANDSE,https://nsearchives.nseindia.com/annual_reports/AR_23505_KHANDSE_2022_2023_05092023162007_09052023170015.zip,https://nsearchives.nseindia.com/annual_reports/AR_21409_KHANDSE_2021_2022_05092022193014_09052022200004.zip,https://nsearchives.nseindia.com/annual_reports/AR_19614_KHANDSE_2020_2021_07092021173844_09072021180032.zip,https://nsearchives.nseindia.com/annual_reports/AR_17774_KHANDSE_2019_2020_27102020182342_05112020130606.zip,https://nsearchives.nseindia.com/annual_reports/AR_16007_KHANDSE_2018_2019_13092019121011_13092019130004.zip
Kalyani Investment Company Limited,KICL,https://nsearchives.nseindia.com/annual_reports/AR_22764_KICL_2022_2023_16082023120249_08162023130000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20968_KICL_2021_2022_30082022175502_08302022180008.zip,https://nsearchives.nseindia.com/annual_reports/AR_18591_KICL_2020_2021_03082021122943_03082021205934.zip,https://nsearchives.nseindia.com/annual_reports/AR_16935_KICL_2019_2020_28082020130131_28082020140002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15053_KICL_2018_2019_29072019175427_29072019180006.zip
Kilitch Drugs (India) Limited,KILITCH,https://nsearchives.nseindia.com/annual_reports/AR_23257_KILITCH_2022_2023_02092023130645_09022023140000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21224_KILITCH_2021_2022_03092022164725_09032022170004.zip,https://nsearchives.nseindia.com/annual_reports/AR_19331_KILITCH_2020_2021_04092021133958_09042021140008.zip,https://nsearchives.nseindia.com/annual_reports/AR_17565_KILITCH_2019_2020_07092020202736_07092020210012.zip,https://nsearchives.nseindia.com/annual_reports/AR_15878_KILITCH_2018_2019_06092019172605_06092019180012.zip
Kingfa Science & Technology (India) Limited,KINGFA,https://nsearchives.nseindia.com/annual_reports/AR_23120_KINGFA_2022_2023_31082023111137_08312023120000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20920_KINGFA_2021_2022_29082022133728_08292022140001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19317_KINGFA_2020_2021_04092021094310_09042021100002.zip,https://nsearchives.nseindia.com/annual_reports/AR_17343_KINGFA_2019_2020_05092020094910_05092020100002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15363_KINGFA_2018_2019_26082019142909_26082019150005.zip
KIOCL Limited,KIOCL,https://nsearchives.nseindia.com/annual_reports/AR_23036_KIOCL_2022_2023_29082023115313_08292023120004.zip,https://nsearchives.nseindia.com/annual_reports/AR_20772_KIOCL_2021_2022_22082022160709_08222022170008.zip,https://nsearchives.nseindia.com/annual_reports/AR_18830_KIOCL_2020_2021_23082021153137_23082021160003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17260_KIOCL_2019_2020_04092020160511_04092020170010.zip,https://nsearchives.nseindia.com/annual_reports/AR_15168_KIOCL_2018_2019_09082019113108.zip
Kiri Industries Limited,KIRIINDUS,https://nsearchives.nseindia.com/annual_reports/AR_23214_KIRIINDUS_2022_2023_01092023183830_09012023190022.zip,https://nsearchives.nseindia.com/annual_reports/AR_21254_KIRIINDUS_2021_2022_03092022191448_09032022200031.zip,https://nsearchives.nseindia.com/annual_reports/AR_19354_KIRIINDUS_2020_2021_04092021163553_09042021170013.zip,https://nsearchives.nseindia.com/annual_reports/AR_17075_KIRIINDUS_2019_2020_01092020162420_01092020170004.zip,https://nsearchives.nseindia.com/annual_reports/AR_15640_KIRIINDUS_2018_2019_03092019125844_03092019130011.zip
Kirloskar Oil Engines Limited,KIRLOSENG,https://nsearchives.nseindia.com/annual_reports/AR_22455_KIRLOSENG_2022_2023_19072023211210_07192023220001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20370_KIRLOSENG_2021_2022_14072022171104_07142022180005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18378_KIRLOSENG_2020_2021_13072021134500_13072021140004.zip,https://nsearchives.nseindia.com/annual_reports/AR_16624_KIRLOSENG_2019_2020_03082020143226_03082020150005.zip,https://nsearchives.nseindia.com/annual_reports/AR_14830_KIRLOSENG_2018_2019_12072019132736_12072019140003.zip
Kirloskar Industries Limited,KIRLOSIND,https://nsearchives.nseindia.com/annual_reports/AR_22404_KIRLOSIND_2022_2023_17072023183702_07172023190007.zip,https://nsearchives.nseindia.com/annual_reports/AR_20360_KIRLOSIND_2021_2022_14072022112928_07142022120003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18368_KIRLOSIND_2020_2021_12072021172234_12072021180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16614_KIRLOSIND_2019_2020_31072020173243_31072020180002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14764_KIRLOSIND_2018_2019_08072019182238_08072019190014.zip
Kitex Garments Limited,KITEX,https://nsearchives.nseindia.com/annual_reports/AR_23645_KITEX_2022_2023_06092023170033_09062023180017.zip,https://nsearchives.nseindia.com/annual_reports/AR_20627_KITEX_2021_2022_05082022191218_08052022200009.zip,https://nsearchives.nseindia.com/annual_reports/AR_18723_KITEX_2020_2021_13082021183309_13082021190003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17525_KITEX_2019_2020_07092020172731_07092020180006.zip,https://nsearchives.nseindia.com/annual_reports/AR_15121_KITEX_2018_2019_05082019111804_05082019120003.zip
Kewal Kiran Clothing Limited,KKCL,https://nsearchives.nseindia.com/annual_reports/AR_23661_KKCL_2022_2023_06092023180348_09062023190025.zip,https://nsearchives.nseindia.com/annual_reports/AR_20709_KKCL_2021_2022_13082022151500_08132022160002.zip,https://nsearchives.nseindia.com/annual_reports/AR_18870_KKCL_2020_2021_24082021183135_24082021190002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16843_KKCL_2019_2020_24082020120511_24082020130002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15354_KKCL_2018_2019_24082019171925.zip
