Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
SOUTHBANK,South Indian Bank Ltd.,,,209.27,209.27,316.99,"5,280.90","5,597.89","5,809.24","82,710.55","4,108.27","1,521.11","94,149.17",,"3,304.71","5,463.17","20,321.08","58,056.48",795.17,"6,208.57","94,149.17",,935,"8,314.00",15.42,,12.79,2.63,,"4,143.24",7,"2,734.52",4.71,5.0,,"1,758.19","10,875.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTHWEST,South West Pinnacle Exploration Ltd.,,,27.9,27.9,69.68,69.68,97.58,,10.4,4.07,0.28,0.35,15.11,,21.83,24,19.37,0.89,66.08,178.77,,,53.98,0,0,4.25,58.23,3.38,0,0,3.84,65.45,,0,32.43,60.31,6.7,5.4,8.48,113.32,178.77,,,18.62,,0,0,0,0,,0,,--,,--,--,,18.6,,--,0.43,,--,--
SPAL,S P Apparels Ltd.,,,25.69,25.69,526.46,526.46,552.15,,52.21,33.23,13.58,0,99.02,,117.2,73.63,30.33,8.83,229.99,881.16,,,437.25,0.7,10.24,0,448.19,8.14,0,2.05,21.52,479.89,,0,241.35,93.87,31.71,0,34.35,401.28,881.16,,,27.63,,0,0,0,0,,23,,--,,451.62,--,,--,,--,8.14,,--,--
SPARC,Sun Pharma Advanced Research Company Ltd.,,,26.21,26.21,-194.46,-194.46,-168.25,,116.72,0,39.24,8.63,164.59,,80,99.06,48.54,5.75,233.35,229.69,,,89.87,0.69,5.23,0,95.79,0,0,0.4,70.39,166.58,,6.43,0,17.58,9.31,0.07,29.73,63.11,229.69,,,95.28,,0,0,0,0,,214.14,,--,,--,12,,--,,--,--,,--,6.43
SPCENET,Spacenet Enterprises India Ltd.,,,15.82,15.82,-19.51,-19.51,-3.69,,16.32,0,0,0,16.32,,0,0.43,0.75,0.01,1.19,13.82,,,0.04,0.05,0,0,0.1,0,0.01,0,12.81,12.92,,0,0,0.11,0.42,0,0.37,0.9,13.82,,,0.15,,0,0,0,0,,6.9,,--,,5.44,--,,--,,--,--,,--,--
SPECIALITY,Speciality Restaurants Ltd.,,,46.96,46.96,90.04,90.04,136.99,,0,0,122.21,6.1,128.31,,0,32.55,34.71,0,67.26,332.57,,,149.8,1.43,29.03,0,180.26,10.26,0,23.02,19.07,232.6,,64.54,5.81,3.17,7.2,9.57,9.69,99.98,332.57,,,60.37,,0,0,0,0,,0.06,,--,,--,0.56,,28.03,,--,10.24,,--,64.54
SPIC,Southern Petrochemical Industries Corporation Ltd.,,,203.64,203.64,256.29,256.29,459.93,,0,0,32.12,0,32.12,,103.75,974.41,81.8,4.28,"1,164.24","1,656.29",,,523.42,0.66,17.54,1.22,542.83,58.52,103.79,0,66.78,771.93,,0,350.63,7.19,108.61,0,417.92,884.36,"1,656.29",,,317.44,,0,0,0,0,,472.96,,--,,--,0.03,,17,,105.9,8.76,,--,--
SPLIL,SPL Industries Ltd.,,,29,29,87.77,113.47,142.47,,0,0,0.12,0.66,0.79,,4.45,2.12,1.77,0.27,8.61,151.87,,,31.18,0,0.25,15.31,46.74,0,1.61,0,4.99,53.34,,0,1.73,11.59,82.53,0,2.68,98.53,151.87,,,2.2,,0,0,0,0,,0,,--,,--,59.26,,10,,--,--,,--,--
SPMLINFRA,SPML Infra Ltd.,,,8.19,8.19,265.76,265.76,273.96,,630.55,0,102.29,2.97,735.82,,"1,150.29",268.94,79.28,1.69,"1,500.20","2,509.97",,,96.49,0.21,0,0,96.7,102.74,114.05,134.88,432.79,881.16,,0,71.24,392.23,57.68,0,"1,107.67","1,628.82","2,509.97",,,463.24,,0,0,0,0,,0,,--,,--,--,,--,,--,102.74,,--,--
SPYL,Shekhawati Poly-Yarn Ltd.,,,34.47,34.47,-135.56,-135.56,-101.09,,1.24,0,0,0.32,1.57,,97.28,1.93,106.19,0.1,205.5,105.98,,,87.76,0.31,6.37,0,94.44,0,0,0,2.98,97.42,,0,0.28,4.25,0.11,0,3.92,8.56,105.98,,,3.39,,0,0,0,0,,0,,--,,1.23,--,,0.58,,--,--,,--,--
SREEL,Sreeleathers Ltd.,,,23.19,23.19,290.74,290.74,313.93,,0,3.05,4.13,0,7.18,,0,5.82,2.31,0.91,9.04,330.16,,,150.89,1.22,0,0,152.11,159.45,0,0,0.19,311.75,,0,11.25,0.39,4.97,0,1.79,18.41,330.16,,,1.3,,0,0,0,0,,0,,--,,--,--,,--,,--,159.45,,--,--
SRF,SRF Ltd.,,,60.26,60.26,"6,235.01","6,235.01","6,295.27",,"1,422.24",326.46,64.37,38.23,"1,851.30",,762.26,"1,196.49",598.98,7,"2,564.73","10,711.30",,,"5,785.08",110.5,436.13,0,"6,331.71",87.76,0,382.61,251.8,"7,053.88",,412.52,"1,286.70","1,012.00",230.43,283.67,432.1,"3,657.42","10,711.30",,,769.96,,0,0,0,0,,"1,686.70",,--,,--,"3,325.05",,1.94,,--,87.76,,215.36,197.16
SRHHYPOLTD,Sree Rayalaseema Hi Strength Hyp Ltd.,,,17.16,17.16,370.84,370.84,388,,0.51,0,11.19,0.84,12.54,,60.65,12.03,44.74,0.95,118.37,518.92,,,110.18,0,0.44,23.75,134.37,50.45,5.5,0,14.46,204.79,,0,39.71,96.6,138.53,0.77,38.52,314.13,518.92,,,56.38,,0,0,0,0,,325.35,,--,,239.22,--,,--,,37.53,5.77,,--,--
SSWL,Steel Strips Wheels Ltd.,,,15.61,15.61,726.4,726.4,749.3,,379.78,163.71,80.15,11.48,635.12,,388.92,412.24,184.57,6.6,992.32,"2,376.74",,,"1,257.38",1.8,109.34,0,"1,368.52",0.19,0,11.39,45.79,"1,425.89",,0,496.48,257.08,53.2,2.84,141.25,950.85,"2,376.74",,,72.45,,0,0,0,0,,181.21,,--,,247.9,--,,--,,--,0.19,,--,--
STAR,Strides Pharma Science Ltd.,,,89.68,89.68,"3,153.66","3,153.66","3,248.06",,147.54,0,207.02,28.08,382.64,,693.5,756.71,117.76,22.67,"1,590.64","5,221.33",,,536.09,40.57,81.36,67.84,755.16,"2,394.65",75.21,106.68,145.77,"3,477.48",,0,689.08,821.67,73.04,3.57,156.5,"1,743.86","5,221.33",,,"1,929.34",,0,0,0,0,,39.19,,--,,--,"1,814.33",,1.25,,--,--,,--,--
STARPAPER,Star Paper Mills Ltd.,,,15.61,15.61,486.28,486.28,501.89,,0.0,72.76,9.93,6.95,89.63,,0.0,45.07,13.06,0.69,58.81,650.33,,,414.92,0.00,5.75,0.0,420.67,19.03,0.0,2.32,6.44,448.46,,75.15,76.49,0.33,41.36,0.45,8.1,201.88,650.33,,,41.17,,0.0,0.0,0.0,0.0,,0.0,,--,,--,--,,0.90,,--,--,,75.15,--
STCINDIA,State Trading Corporation of India Ltd.,,,60,60,"-1,053.81",-169.21,-109.21,,0,0,"1,001.79",108.5,"1,110.29",,806.23,152.28,343.56,54.82,"1,356.89","2,357.97",,,573.55,0.01,1.83,297.76,873.15,0.01,86.49,13.87,950.81,"1,924.33",,0,0.04,138.25,86.42,35.73,173.2,433.64,"2,357.97",,,838.02,,0,0,0,0,,0,,--,,--,--,,58,,--,0.01,,--,--
STEL,STEL Holdings Ltd.,,,18.46,18.46,759.36,759.36,777.82,,0,4.74,0,0,4.74,,0,0.01,0.03,0,0.04,782.61,,,0.83,0,0,0,0.83,687.12,0,0,0.4,688.35,,0,0,0,92.3,1.13,0.83,94.26,782.61,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,31.81,,--,--
STERTOOLS,Sterling Tools Ltd.,,,7.2,7.2,327.43,327.43,334.63,,37.75,16.04,18.93,1.44,74.17,,51.06,29.91,26.84,0.4,108.21,517.01,,,244.78,0.55,0,0,245.33,33.01,0,4.24,8.28,290.87,,12.75,109.41,41.56,26.67,0.36,35.39,226.14,517.01,,,213.14,,0,0,0,0,,13.06,,--,,--,23.56,,5.7,,--,38.71,,12.75,--
STLTECH,Sterlite Technologies Ltd.,,,79.33,79.33,"1,723.61","1,723.61","1,826.36",,753.16,93.4,117.51,0.74,964.81,,"1,155.81","1,869.66",909,10.23,"3,944.70","6,735.87",,,"2,167.03",36.58,146.83,0,"2,350.44",323.72,0,218.78,18.76,"2,911.70",,180,363.36,"1,376.11",131.31,7.8,"1,765.59","3,824.17","6,735.87",,,"1,108.83",,0,0,0,0,,"1,347.30",,--,,--,"1,112.36",,38.65,,--,323.72,,180,--
STYRENIX,Styrenix Performance Materials Ltd.,,,17.59,17.59,871.19,871.19,888.78,,33.19,10.11,41.78,34.47,119.55,,20.14,224.73,60.18,0,305.05,"1,313.38",,,369.12,0,29.71,0,398.83,0.58,0,0.05,9.78,409.24,,0,289.91,305.98,242.22,0.13,65.9,904.14,"1,313.38",,,147.85,,0,0,0,0,,739.22,,--,,--,7.31,,3.67,,0.58,--,,--,--
SUBROS,Subros Ltd.,,,13.05,13.05,781.67,781.67,794.72,,24.97,17.74,7.92,11.09,61.72,,0,514.72,71.07,6.74,592.52,"1,448.95",,,615.47,129.45,13.44,0,798.53,4.77,0,8.67,5.56,817.53,,0,281.41,204.27,119.17,0.79,25.79,631.42,"1,448.95",,,174.68,,0,319.81,319.81,9.36,,33.91,,--,,0.33,--,,6,,--,3,,--,--
SUDARSCHEM,Sudarshan Chemical Industries Ltd.,,,13.85,13.85,755.41,755.41,770.51,,305.88,46.7,12.12,22.72,387.42,,130.55,418,214.4,2.17,765.11,"1,923.05",,,573.26,24.5,268.58,0,875.83,54.76,0,0.72,69.68,"1,000.99",,0,321.86,490.25,14.13,5.03,90.8,922.06,"1,923.05",,,25.37,,0,0,0,0,,398.98,,--,,838.43,--,,10,,--,1.28,,--,--
SUNDARAM,Sundaram Multi Pap Ltd.,,,47.39,47.39,43.53,43.53,90.92,,20.29,0,0,0.59,20.88,,18.07,5.27,12.45,0.09,35.88,147.68,,,49.88,10.23,0,0,60.11,0.05,0,0.14,0,60.3,,0,30.89,17.5,0.37,0.03,38.59,87.39,147.68,,,0,,0,0,0,0,,0,,--,,--,--,,14.37,,--,0.05,,--,--
SUNDRMBRAK,Sundaram Brake Linings Ltd.,,,3.93,3.93,86.24,86.24,90.17,,1.23,9.76,0,0.96,11.95,,24.88,37.46,17.42,0.08,79.84,181.96,,,65.3,1.08,2.42,0.36,69.54,0.92,0,0,3.55,74.02,,0,34.28,64.65,0.26,0,8.76,107.95,181.96,,,24.79,,0,0,0,0,,33.53,,--,,--,100.36,,--,,--,0.92,,--,--
SUNFLAG,Sunflag Iron and Steel Company Ltd.,,,180.22,180.22,"1,340.56","1,340.56","1,520.78",,129.51,172.52,73.06,39.09,414.18,,31.46,274.76,139.3,0,445.52,"2,380.48",,,"1,131.71",56.01,150.26,0,"1,337.98",13.89,0,23.55,89.23,"1,464.65",,0,543.8,210.22,71.48,0,90.33,915.83,"2,380.48",,,421.59,,77.53,0,0,0,,1.52,,--,,18.95,--,,--,,--,13.89,,--,--
SUNTV,Sun TV Network Ltd.,,,197.04,197.04,"6,751.95","6,751.95","6,948.99",,0,0,25.08,0,25.08,,0,259.43,303.96,240.22,803.61,"7,777.68",,,621.22,138.74,146.27,7.79,914.02,"1,370.87",336.98,0,207.92,"2,829.79",,"2,393.25",0,"1,394.41",875.3,0,284.93,"4,947.89","7,777.68",,,530.22,,0,0,0,0,,88.61,,--,,--,187.32,,158.92,,--,657.32,,11.41,"2,381.84"
SUPERHOUSE,Superhouse Ltd.,,,11.03,11.03,319.12,319.12,330.15,,12.69,14.25,1.67,0,28.61,,87.05,87.86,47.79,0.44,223.14,581.9,,,181.58,0.07,4.17,0,185.82,43.36,0,3.2,7.6,239.98,,0,121.05,121.28,68.97,0,30.63,341.92,581.9,,,42.82,,0,0,0,0,,58.54,,--,,318.84,--,,--,,0,43.36,,--,--
SUPERSPIN,Super Spinning Mills Ltd.,,,5.5,5.5,98.14,98.14,103.64,,22.62,0,2,1.83,26.45,,8.1,15.92,27.49,0.59,52.1,182.19,,,112.02,0,0,0.52,112.55,13.27,0,0,22.69,148.51,,0,10.15,1.15,0.03,0,22.34,33.68,182.19,,,6.55,,0,0,0,0,,0,,--,,--,--,,2.75,,--,13.27,,--,--
SUPRAJIT,Suprajit Engineering Ltd.,,,13.99,13.99,897.54,897.54,911.52,,21.53,15.66,6.86,11.35,55.4,,144.75,177.48,48.11,7.26,377.6,"1,344.52",,,274.96,1.28,3.48,0,280.48,272.46,0,4.75,5.57,563.27,,258.02,183.02,273.25,49.83,1.61,15.53,781.25,"1,344.52",,,241.53,,0,0,0,0,,82.92,,--,,--,275.92,,9,,33.42,239.05,,258.02,--
SUPREMEIND,Supreme Industries Ltd.,,,25.41,25.41,"2,843.76","2,843.76","2,869.17",,0.61,91.92,29.96,22.42,144.91,,0,646.72,314.44,7.41,968.57,"3,982.65",,,"1,703.32",10.96,50.8,0,"1,765.30",38.96,0,1.08,113.39,"1,918.73",,0,760.77,390.02,766.34,1.65,145.14,"2,063.92","3,982.65",,,257.36,,0,0,0,0,,"1,399.67",,--,,--,117.09,,18.89,,--,5.38,,--,--
SURANASOL,Surana Solar Ltd.,,,24.6,24.6,29.69,29.69,54.3,,0,0.84,0,0,0.84,,7.35,0.72,0.65,0.13,8.85,63.98,,,26.4,0,0,0,26.4,0,0,0.18,0,26.58,,4.85,8.41,8.15,1.12,0,14.87,37.4,63.98,,,1.4,,8.71,0,0,0,,0.02,,--,,--,--,,--,,--,4.85,,--,--
SURYAROSNI,Surya Roshni Ltd.,,,53.61,53.61,"1,311.59","1,311.59","1,365.20",,172.22,63.85,11.59,60.16,307.82,,493.06,480.46,239.74,52.8,"1,266.06","2,939.08",,,"1,015.39",13.77,9.66,0,"1,038.82",3.85,0,0,61.81,"1,104.48",,0,868.22,753.23,0.93,0,212.22,"1,834.60","2,939.08",,,419.69,,0,0,0,0,,413.86,,--,,--,654.95,,11.18,,--,--,,--,--
SUTLEJTEX,Sutlej Textiles and Industries Ltd.,,,16.38,16.38,963.64,963.64,980.02,,439.07,42.36,16.74,9.74,507.91,,333.03,111.57,205.63,11.14,661.37,"2,149.30",,,"1,186.10",2.44,42.11,0,"1,230.65",40.4,0,5.67,12.18,"1,288.90",,0,452.91,275.34,9.82,0.01,122.32,860.4,"2,149.30",,,19.73,,0,0,0,0,,25.4,,--,,--,620.56,,5.46,,--,40.4,,--,--
SUVEN,Suven Life Sciences Ltd.,,,12.73,12.73,352.01,352.01,401.65,,0.39,0,2.38,1.73,4.5,,0,3,5.45,0.78,9.23,415.39,,,17.74,3.22,4.77,0,25.74,295.03,0,0,0,320.76,,0.09,0.14,1.76,38.59,41.45,12.59,94.62,415.39,,,0,,0,0,0,0,,73.74,,--,,9.31,--,,5.76,,--,295.03,,--,0.09
SUZLON,Suzlon Energy Ltd.,,,"1,701.60","1,701.60","-5,735.07","-5,735.07","-4,033.47",,"4,292.88",0,"2,120.80",65.17,"6,478.85",,200,"1,372.45",850.44,439.13,"2,862.02","5,362.04",,,530.9,194.24,96.34,32.64,857.64,"1,780.64",0,289.97,410.52,"3,338.77",,0,861.93,379.3,193.65,21.28,567.11,"2,023.27","5,362.04",,,225.95,,0,0,0,0,,328.28,,--,,--,14.22,,251.86,,--,"1,750.84",,--,--
SWANENERGY,Swan Energy Ltd.,,,24.43,24.43,936.38,936.38,960.81,,0.56,4.55,0.54,0.91,6.56,,313.4,31.72,8.45,0.66,354.23,"1,321.59",,,55.66,0,20.39,21.94,97.99,"1,035.58",0,0,7.12,"1,140.68",,0.21,78.77,24.57,14.63,47.69,15.06,180.91,"1,321.59",,,0,,0,0,0,4.74,,3.17,,--,,1.85,--,,1.32,,--,"1,035.58",,--,--
SWARAJENG,Swaraj Engines Ltd.,,,12.14,12.14,267.83,267.83,280.57,,0,0.58,0,5.69,6.27,,0,163.86,4.82,2.86,171.53,458.38,,,91.07,0.48,1.35,0.23,93.12,0,0,0,5.89,99.01,,34.17,61.71,113.38,117.45,0,32.65,359.37,458.38,,,19.59,,0,0,0,0,,0.46,,--,,--,--,,10.35,,--,--,,--,--
SYMPHONY,Symphony Ltd.,,,13.99,13.99,746.58,746.58,760.57,,0,5.72,0,0,5.72,,0,47.81,62.36,5.24,115.41,881.7,,,69.69,1.74,0.31,0,71.76,256.9,0,44.29,3.61,376.56,,321.93,48.93,80.75,25.27,1.19,27.07,505.14,881.7,,,158.79,,0,0,0,0,,37.3,,--,,--,58.13,,7,,175.63,99.11,,5.21,321.93
SYNGENE,Syngene International Ltd.,,,400,400,"2,418.30","2,418.30","2,818.30",,512.4,0,364.4,52,928.8,,259.9,239.1,584.9,46.5,"1,130.40","4,877.50",,,"2,144.30",19.1,237.2,37.6,"2,438.20",279,88.7,0,270.6,"3,076.50",,423.3,59.6,339,638.2,0,340.9,"1,801.00","4,877.50",,,595.5,,0,0,0,0,,552.1,,--,,--,"2,026.40",,392.81,,--,279,,148.4,274.9
TAINWALCHM,Tainwala Chemicals and Plastics (India) Ltd.,,,9.36,9.36,88.59,88.59,97.95,,0,0,0,0.54,0.54,,0,1.41,0.28,0.12,1.81,100.31,,,2.72,0,0,0,2.72,80.7,0,7.9,0.81,92.12,,0,4.06,2.4,0.94,0,0.78,8.19,100.31,,,0.64,,0,0,0,0,,1.72,,--,,--,--,,--,,30.29,50.41,,--,--
TAJGVK,Taj GVK Hotels & Resorts Ltd.,,,12.54,12.54,372.48,372.48,385.02,,136.67,48.91,49.35,0,234.93,,3.01,49.31,50.32,0,102.65,722.6,,,422.19,0.83,87.49,0,510.5,110.27,0,0,56.63,677.39,,0,7.11,9.45,10.91,0,17.73,45.21,722.6,,,34.24,,0,0,0,0,,0.46,,--,,--,6.44,,--,,--,110.27,,--,--
TAKE,Take Solutions Ltd.,,,14.79,14.79,760.28,760.28,775.07,,0.0,0.0,3.89,0.81,4.70,,0.0,1.88,4.55,0.07,6.49,786.27,,,4.43,0.00,0.0,0.0,4.43,516.78,2.39,5.92,10.62,540.15,,0.0,0.00,2.37,11.5,138.56,93.69,246.12,786.27,,,0.36,,0.0,0.0,0.0,0.0,,98.6,,--,,--,7.84,,1.78,,--,516.78,,--,--
TALBROAUTO,Talbros Automotive Components Ltd.,,,12.35,12.35,209.56,209.56,221.91,,14.11,5.5,0.9,2.25,22.76,,70.62,149.39,37.69,0.89,258.59,503.26,,,145.38,1.24,3.04,3.14,152.8,47.54,0,1.47,2.59,204.4,,0,102.15,154.97,11.82,4.65,25.27,298.86,503.26,,,9.49,,0,0,0,0,,73.14,,--,,127.16,--,,4.74,,--,47.54,,--,--
TARAPUR,Tarapur Transformers Ltd.,,,19.5,19.5,-17.15,-17.15,2.35,,0,0,0,0,0,,0,2.06,47.6,0,49.66,52.01,,,12.42,0,0,0,12.42,0,0,0,1.05,13.48,,1.16,0.85,16.5,1.96,0,18.07,38.53,52.01,,,8.56,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,0.19,4.23
TARMAT,Tarmat Ltd.,,,13.33,13.33,47.88,47.96,61.29,,87.59,0.37,0,1.14,89.11,,1.88,37.96,18.3,0,58.14,208.54,,,17.09,0.15,0,0,17.24,27.02,0,15.55,1.88,61.68,,0,42.76,12.94,14.65,76.51,0,146.86,208.54,,,0,,0,0,0,0,,0,,--,,--,--,,5.6,,--,27.02,,--,--
TATACHEM,Tata Chemicals Ltd.,,,254.82,254.82,"13,002.35","13,002.35","13,257.17",,4.85,201.93,10.61,151.85,369.24,,0,481.65,353.04,204.18,"1,038.87","14,665.28",,,"2,337.47",53.87,420.62,54.74,"2,866.72","8,055.33",0,0.62,866.7,"11,789.37",,"1,281.81",521.64,144.92,685.32,0.17,242.05,"2,875.91","14,665.28",,,"2,867.51",,0,0,0,0,,460.5,,--,,--,80.56,,105.4,,"5,245.11","4,791.05",,--,"1,281.81"
TATACOFFEE,Tata Coffee Ltd.,,,18.68,18.68,"1,072.68","1,072.68","1,091.35",,0,16.35,4.11,39.16,59.62,,73,38.75,83.61,2.79,198.15,"1,349.12",,,388.04,1.69,44.57,33.17,467.47,225.38,0,0.16,20.9,713.91,,35.39,277.29,108.52,88.8,72.1,53.1,635.21,"1,349.12",,,432.23,,0,0,0,0,,158.78,,--,,--,407.04,,8.83,,0.01,225.36,,--,35.39
TATACOMM,Tata Communications Ltd.,,,285,285,"8,781.53","8,781.53","9,066.53",,532.14,0,844.51,240.03,"1,616.68",,46,"1,531.99","1,847.17",89.32,"3,514.48","14,197.69",,,"4,219.97",436.53,155.08,404.2,"5,265.74","3,577.28",336.24,0,"1,953.01","11,132.27",,"1,158.77",18.05,"1,089.84",249.24,0,549.52,"3,065.42","14,197.69",,,"9,165.55",,0,0,0,0,,830.58,,15.97,,--,636.82,,210,,--,"3,577.28",,--,"1,158.77"
TATACONSUM,TATA Consumer Products Ltd.,,,92.16,92.16,"11,110.08","11,131.94","11,224.10",,0,367.55,291.5,148.21,807.26,,0,"1,102.63",215.73,82.04,"1,400.40","13,431.76",,,482.94,"6,088.41",46.46,0,"6,634.25","2,605.19",0,21.71,315.11,"9,576.26",,287.77,"1,408.37",257.23,"1,613.69",3.79,284.65,"3,855.50","13,431.76",,,473.63,,0,0,0,0,,90.49,,--,,--,322.69,,33.18,,"1,300.31","2,428.57",,--,287.77
TATAELXSI,Tata Elxsi Ltd.,,,62.28,62.28,"1,289.90","1,289.90","1,352.17",,0,0,60.46,39.6,100.06,,0,56.13,195.75,12.59,264.46,"1,716.69",,,151.1,18.55,7.27,0,176.92,0,9.96,0,138.45,325.32,,0,0.06,402.26,859.62,0.91,128.52,"1,391.37","1,716.69",,,34.24,,0,15.57,15.57,0,,511.94,,--,,--,"1,590.14",,31.14,,--,--,,--,--
TATAMETALI,Tata Metaliks Ltd.,,,31.58,31.58,"1,268.48","1,268.48","1,300.05",,0,11.74,141.98,22.66,176.39,,10,269.6,94.89,10.88,385.37,"1,861.81",,,790.31,2.29,133.5,0,926.1,0.01,0,0,39.95,966.06,,0,408.7,246.96,42.07,150,48.02,895.75,"1,861.81",,,328.47,,0,291.84,291.84,0,,17.96,,--,,--,50.25,,--,,--,0.01,,--,--
TATAMOTORS,Tata Motors Ltd.,,,765.81,765.81,"18,290.16","18,290.16","19,055.97",,"16,326.77",266.5,"1,786.93","1,371.94","19,752.14",,"5,421.95","8,115.01","11,671.05","1,043.54","26,251.55","65,059.66",,,"19,922.06","6,501.04","1,400.82",0,"29,429.56","16,114.91",0,72.39,"3,588.21","49,205.07",,"1,578.26","4,551.71","2,087.51","4,318.94",184.49,"3,133.68","15,854.59","65,059.66",,,"3,694.20",,0,0,0,0,,"2,159.77",,--,,--,"2,181.66",,111.29,,446.23,521.42,,--,"1,578.26"
TATASTEEL,Tata Steel Ltd.,,,"1,198.78","1,198.78","93,207.56","93,207.56","94,406.34",,"31,545.41","8,517.78","12,602.79","2,572.23","55,238.21",,984.68,"13,426.21","14,579.80","1,076.91","30,067.60","180,490.93",,,"96,287.55",855.73,"10,499.49",0,"108,051.56","29,087.33",0,"7,570.10","6,507.54","151,216.53",,"7,096.80","12,857.51","2,878.58","2,396.90","1,564.37","2,480.24","29,274.40","180,490.93",,,"33,426.07",,0,"13,408.18","13,408.18",0,,412.85,,--,,--,"13,241.53",,252.97,,537.85,352.37,,--,"7,096.80"
TCIEXP,TCI Express Ltd.,,,7.69,7.69,424.35,424.35,433.87,,1.01,5.37,0.12,0,6.5,,0.01,75.19,23.82,4.27,103.29,543.66,,,226.61,1.77,27.75,0,256.13,1.02,0,0,13.65,270.8,,58.71,0,169.46,27.22,10.93,6.54,272.86,543.66,,,111.91,,0,0,0,0,,1.65,,0.2,,--,0.65,,--,,--,1.02,,--,58.71
TCNSBRANDS,TCNS Clothing Co Ltd.,,,12.31,12.31,538.67,538.67,611.98,,0,0,268.98,12.42,281.4,,5.36,91.18,83.85,0.38,180.76,"1,074.14",,,299.38,2.1,0.51,0,301.99,0,54.98,0,57.75,414.72,,172.37,278.05,164.84,14.93,0,29.23,659.42,"1,074.14",,,2.37,,0,0,0,0,,0.29,,--,,--,3.73,,--,,--,--,,--,172.37
TCPLPACK,TCPL Packaging Ltd.,,,9.1,9.1,291.62,291.62,300.72,,131.58,27.06,24.25,6.45,189.35,,148.52,114.75,85.23,0.27,348.76,838.83,,,446.87,1.31,10.87,0,459.06,4.4,0,0,13.8,477.25,,0,144.84,177.16,6.13,0.42,33.02,361.58,838.83,,,95.24,,0,0,0,0,,79.87,,--,,198.9,--,,--,,--,--,,--,--
TCS,Tata Consultancy Services Ltd.,,,370,370,"74,424.00","74,424.00","74,794.00",,0,365,"5,697.00",0,"6,062.00",,0,"7,962.00","19,213.00","1,350.00","28,525.00","109,381.00",,,"15,697.00",362,861,0,"16,920.00","2,405.00","3,160.00",2,"3,734.00","26,221.00",,"28,324.00",7,"25,222.00","3,142.00","10,486.00","15,979.00","83,160.00","109,381.00",,,"1,609.00",,0,241,241,0,,"54,800.00",,--,,--,"130,720.00",,338.01,,--,"2,405.00",,"28,324.00",--
TDPOWERSYS,TD Power Systems Ltd.,,,30.93,30.93,439.06,439.06,474.43,,0,6.27,0,4.53,10.8,,52,102,116.51,3.23,273.73,758.95,,,165.61,3.99,0.25,0,170.18,37.72,0,10.17,19.05,237.12,,0,145.74,175.78,154.63,0,45.67,521.83,758.95,,,142.12,,0,0,0,0,,7.59,,--,,192,2.67,,16.98,,21.98,17.78,,--,--
TEAMLEASE,TeamLease Services Ltd.,,,17.1,17.1,637.29,637.29,654.39,,0,0,104.13,0,104.13,,0.01,23.07,477.88,0,500.97,"1,259.49",,,26.77,1.22,0,0,42.4,313.88,7.95,26.21,165.44,555.89,,60.12,0,215.94,264.03,2.21,161.29,703.6,"1,259.49",,,92.42,,0,0,0,0,,0.24,,--,,--,--,,14.82,,--,313.88,,--,--
TECHIN,Techindia Nirman Ltd.,,,14.33,14.33,-1.34,-1.34,12.99,,0,0,0,0.04,0.04,,56.88,0.03,0.01,0,56.91,69.94,,,22.14,0,4.81,0,26.95,0.26,0,0,0.04,27.25,,0,0,0,0.06,0,42.63,42.69,69.94,,,0,,0,0,0,0,,0,,--,,--,--,,0.35,,--,0.26,,--,--
